6.971615370200668e-8 + 0.0006194877367860462im,6.188687717948208e-8 - 8.583907085522295e-5im,5.817661844788172e-8 - 1.5786630504679983e-7im,6.189676368330781e-8 - 8.583907062113386e-5im
6.188687717948208e-8 - 8.583907085522295e-5im,6.966136834497961e-8 + 0.0006194877370398088im,6.184362474665297e-8 - 8.583907082648704e-5im,5.81766154698663e-8 - 1.5786630389648395e-7im
5.817661844788172e-8 - 1.5786630504679983e-7im,6.184362474665297e-8 - 8.583907082648704e-5im,6.962965005611688e-8 + 0.0006194877370588991im,6.185334473361338e-8 - 8.583907083444004e-5im
6.189676368330781e-8 - 8.583907062113386e-5im,5.81766154698663e-8 - 1.5786630389648395e-7im,6.185334473361338e-8 - 8.583907083444004e-5im,6.968124794059137e-8 + 0.0006194877368064372im
