4.626276108204081e-15 + 0.0004520391360846824im,3.742636174499209e-15 - 9.782445727204616e-5im,3.741994326656001e-15 - 9.78244470691189e-5im,5.103215155582868e-12 - 0.0002562714324460695im
3.742636174499209e-15 - 9.782445727204616e-5im,3.7874187356412175e-15 + 0.00045204450544969395im,3.416628776639518e-15 - 9.782533213257588e-5im,4.619566773081536e-12 - 0.0002562870899060408im
3.741994326656001e-15 - 9.78244470691189e-5im,3.416628776639518e-15 - 9.782533213257588e-5im,3.7855651537311786e-15 + 0.0004520448584448596im,4.618036103150058e-12 - 0.0002562875064912161im
5.103215155582868e-12 - 0.0002562714324460695im,4.619566773081536e-12 - 0.0002562870899060408im,4.618036103150058e-12 - 0.0002562875064912161im,6.057281024371783e-9 + 0.0009099207848198985im
