0.3757479707946745 + 0.7886472103593136im,0.04934802200544679 + 0.7174135813200215im,0.04934802200544679 + 0.7174135813200215im,0.04934802200544679 + 0.6887473379336534im
0.04934802200544679 + 0.7174135813200215im,0.3757480220054468 + 0.7886472157441248im,0.04934802200544679 + 0.7174135813200215im,0.04934802200544679 + 0.6887473379336531im
0.04934802200544679 + 0.7174135813200215im,0.04934802200544679 + 0.7174135813200215im,0.3757479964000586 + 0.7886472103593136im,0.04934802200544679 + 0.6887473379336533im
0.04934802200544679 + 0.6887473379336534im,0.04934802200544679 + 0.6887473379336531im,0.04934802200544679 + 0.6887473379336533im,0.3757480220054468 + 0.7041768807046416im
